full_address,nearest_mrt_station,distance,num_mrt_2km
668B JURONG WEST ST 64,Boon Lay,0.4549132230073231,3
162 MEI LING ST,Queenstown,0.4452903509331803,4
642C PUNGGOL DR,Punggol,1.7035220550710104,1
106 SERANGOON NTH AVE 1,Kovan,1.943893285080042,1
101 BISHAN ST 12,Braddell,0.4980541123880579,6
271 BT BATOK EAST AVE 4,Bukit Batok,1.0393985586988477,3
424 FAJAR RD,Bukit Panjang,1.1084994066180367,2
727 TAMPINES ST 71,Tampines,0.893938120543689,2
168 WOODLANDS ST 11,Marsiling,0.25665728252062153,4
13 REDHILL CL,Redhill,0.47049473991384616,4
114 HOUGANG AVE 1,Kovan,0.8724837723983603,4
159 WOODLANDS ST 13,Marsiling,0.13099447089991847,4
534 SERANGOON NTH AVE 4,Kovan,1.9460349675870285,1
267 TOH GUAN RD,Jurong East,0.9174223070553366,3
5 MARINE TER,Kembangan,1.8657116776553335,1
614 ELIAS RD,Pasir Ris,0.8996984951442012,1
423 ANG MO KIO AVE 3,Ang Mo Kio,0.26746238507925024,2
666 YISHUN AVE 4,Khatib,0.860583133606231,2
450 TAMPINES ST 42,Tampines East,0.4414257628248814,5
4C ST. GEORGE'S LANE,Boon Keng,0.24280743365513563,10
602 CHOA CHU KANG ST 62,Yew Tee,0.3366252945731226,2
698B JURONG WEST CTRL 3,Boon Lay,0.29289588112812115,3
853 WOODLANDS ST 83,Woodlands,0.7925042070579694,2
274B PUNGGOL PL,Punggol,0.22958504972117352,2
419 SERANGOON CTRL,Serangoon,0.25811886619143665,6
242 BISHAN ST 22,Ang Mo Kio,1.093678672498193,3
112 BT PURMEI RD,HarbourFront,1.1620921770470747,5
204C PUNGGOL FIELD,Punggol,0.7953571953027252,3
185 BOON LAY AVE,Boon Lay,1.0226458654108581,3
103 RIVERVALE WALK,Buangkok,0.8749381861871995,3
416 PASIR RIS DR 6,Pasir Ris,0.7206189501475547,2
322 WOODLANDS ST 32,Marsiling,0.539518214366243,4
138 BEDOK RESERVOIR RD,Kaki Bukit,0.4652290983322098,5
752 WOODLANDS CIRCLE,Woodlands,1.3431158531095164,2
865 TAMPINES ST 83,Tampines,1.0117780664004206,3
104 SERANGOON NTH AVE 1,Kovan,1.9423950927824287,1
12C MARSILING LANE,Marsiling,1.0237752073826272,3
522 SERANGOON NTH AVE 4,Kovan,1.8980551258451581,1
404 WOODLANDS ST 41,Marsiling,0.32406062581361594,4
326 CLEMENTI AVE 5,Clementi,0.15223276437998187,2
107 SIMEI ST 1,Simei,0.33906869889144176,7
434 TAMPINES ST 43,Tampines East,0.537989357227772,4
175 BT BATOK WEST AVE 8,Bukit Batok,0.9714062363511516,4
162 TAMPINES ST 12,Tampines,0.6593207179284153,5
82 REDHILL LANE,Redhill,0.3858055006829137,3
305 HOUGANG AVE 5,Hougang,0.534547880765886,3
214 PETIR RD,Cashew,1.2686889795694343,3
504 SERANGOON NTH AVE 4,Kovan,1.7825690482682426,2
15 HOUGANG AVE 3,Kovan,0.7994698346655564,2
128 KIM TIAN RD,Tiong Bahru,0.5858684383848918,4
531 ANG MO KIO AVE 10,Ang Mo Kio,0.6466903941295414,2
126 LOR 1 TOA PAYOH,Braddell,0.37337551426403764,6
104 POTONG PASIR AVE 1,Potong Pasir,0.33694952718113635,8
185 JELEBU RD,Bukit Panjang,0.11358810340484553,3
314 HOUGANG AVE 5,Hougang,0.7579516420216958,2
135 CASHEW RD,Cashew,0.6568743899660582,3
120 BT MERAH VIEW,Tiong Bahru,0.6388018243658582,5
61 MARINE DR,Eunos,1.960760606154909,1
143 JLN BT MERAH,Tiong Bahru,1.0272426868630322,6
678 WOODLANDS AVE 6,Woodlands,1.6895844403920888,2
288A BT BATOK ST 25,Bukit Batok,1.2925603927477574,3
203 BOON LAY DR,Lakeside,0.572149956378594,3
714 TAMPINES ST 71,Tampines,0.9245035559633182,3
661D JURONG WEST ST 64,Boon Lay,0.2669898147511356,3
260 BISHAN ST 22,Bishan,1.1673905118054662,3
226B SUMANG LANE,Punggol,1.0132748518338532,2
460 CLEMENTI AVE 3,Clementi,0.45341424593707863,2
202A COMPASSVALE DR,Sengkang,0.4497559578314394,3
814 JURONG WEST ST 81,Pioneer,0.9052876705028564,2
4 JLN BATU,King Albert Park,0.5422729782346943,3
1 GHIM MOH RD,Buona Vista,0.7083419201050611,5
746 WOODLANDS CIRCLE,Woodlands,1.163459981264474,2
47 TEBAN GDNS RD,Jurong East,1.4712495416380382,1
645 JURONG WEST ST 61,Pioneer,0.18712774260140658,2
971 HOUGANG ST 91,Buangkok,1.6077837217957656,2
215 TAMPINES ST 23,Tampines East,0.31451098450285564,5
114 POTONG PASIR AVE 1,Potong Pasir,0.8574933724442915,9
640 YISHUN ST 61,Khatib,0.7616854744153732,2
207B PUNGGOL PL,Punggol,0.5678119886767801,2
728 JURONG WEST AVE 5,Pioneer,0.9352512504443237,2
638 WOODLANDS RING RD,Woodlands,1.8683150270972093,2
29 MARSILING DR,Marsiling,1.1668635153104068,3
141 PETIR RD,Bukit Panjang,0.688904415587952,3
518A TAMPINES CTRL 7,Tampines,0.5887852873362562,3
678C PUNGGOL DR,Punggol,0.7877757997179364,1
286C COMPASSVALE CRES,Sengkang,0.7194343409668532,3
363 CLEMENTI AVE 2,Clementi,0.4610037525259095,2
402 BEDOK NTH AVE 3,Bedok Reservoir,0.6714194818822738,5
241 SERANGOON AVE 3,Serangoon,0.5045005746803758,5
672A YISHUN AVE 4,Khatib,0.9455905749033527,2
725 WOODLANDS AVE 6,Woodlands,1.6329200338738543,2
820 WOODLANDS ST 82,Woodlands,0.6241990161632126,2
229 SERANGOON AVE 4,Lorong Chuan,0.7699880929385032,5
926 JURONG WEST ST 92,Pioneer,0.96960885148375,3
739 PASIR RIS DR 10,Pasir Ris,1.5136067242102624,1
416 EUNOS RD 5,Paya Lebar,0.48154724871702453,8
110 ANG MO KIO AVE 4,Ang Mo Kio,1.35508466478975,2
759 CHOA CHU KANG NTH 5,Yew Tee,0.4686347800808158,2
667 CHOA CHU KANG CRES,Yew Tee,0.6216405476914187,2
427 HOUGANG AVE 6,Hougang,0.3445342232742087,4
308A PUNGGOL WALK,Punggol,0.32674196800681365,2
150 SILAT AVE,Outram Park,0.9632156048422821,6
635 ANG MO KIO AVE 6,Yio Chu Kang,0.3038430536847233,2
249 BT BATOK EAST AVE 5,Bukit Batok,0.7941339810931333,3
317A YISHUN AVE 9,Yishun,1.0625035105711071,1
158 JLN TECK WHYE,Bukit Panjang,0.6376861375651549,3
51 JLN BAHAGIA,Boon Keng,1.051232419083148,8
104 PASIR RIS ST 12,Pasir Ris,1.194145261267986,2
325 WOODLANDS ST 32,Marsiling,0.6292877312322794,3
203E COMPASSVALE RD,Sengkang,0.41403200099537874,3
163A RIVERVALE CRES,Sengkang,1.5032236007872326,3
94B BEDOK NTH AVE 4,Tanah Merah,0.8291693304288097,5
239 JURONG EAST ST 21,Jurong East,0.8717344691839652,3
850 HOUGANG CTRL,Hougang,0.2118227107337397,3
868 TAMPINES ST 83,Tampines,1.0405957545371487,2
208A COMPASSVALE LANE,Buangkok,0.59520998081573,3
893 TAMPINES AVE 8,Tampines West,0.9474900502816114,4
106 JLN DUSUN,Toa Payoh,0.516959593914052,5
227 PASIR RIS ST 21,Pasir Ris,1.3930644555664649,2
528 JELAPANG RD,Bukit Panjang,0.8177487739819636,2
371 TAMPINES ST 34,Tampines East,0.35852122790270347,4
3B UPP BOON KENG RD,Kallang,0.3462066205357619,12
272A PUNGGOL WALK,Punggol,0.2949636842744538,2
672C YISHUN AVE 4,Khatib,1.079530898241076,2
403 SIN MING AVE,Marymount,1.6426980693052524,2
613 JURONG WEST ST 62,Pioneer,0.4318573560357414,2
315 HOUGANG AVE 5,Hougang,0.7721605210463027,2
36 CIRCUIT RD,MacPherson,0.4169251104232802,8
717 WOODLANDS DR 70,Woodlands,1.5186919590073455,2
37 BEDOK STH AVE 2,Tanah Merah,0.9495078560183157,3
510 WEST COAST DR,Clementi,0.6788071387978643,2
344 YISHUN AVE 11,Yishun,1.0328421543111455,2
121 ANG MO KIO AVE 3,Ang Mo Kio,0.6853949866614507,2
41 JLN BAHAGIA,Boon Keng,0.9519362435103722,8
156 BEDOK STH AVE 3,Tanah Merah,1.0038007726901037,2
223 JURONG EAST ST 21,Chinese Garden,0.4184892599054599,4
260 BOON LAY DR,Boon Lay,0.757312857691741,3
452 PASIR RIS DR 6,Pasir Ris,0.9130437197863845,2
25A JLN MEMBINA,Tiong Bahru,0.35218168299849106,4
505 BT BATOK ST 52,Bukit Batok,0.5522928830757043,3
283 CHOA CHU KANG AVE 3,Choa Chu Kang,0.6513502822884519,1
530 SERANGOON NTH AVE 4,Kovan,2.0307978945550587,0
235 SIMEI ST 4,Simei,0.23914791541695152,7
495D TAMPINES ST 43,Tampines East,0.8998685489344246,3
275 YISHUN ST 22,Yishun,0.9825711712315031,1
862A TAMPINES ST 83,Tampines,0.7616054574932872,2
10 JLN RUMAH TINGGI,Queenstown,0.786664664124448,5
349 WOODLANDS AVE 3,Woodlands,0.5776868488927216,3
738 PASIR RIS DR 10,Pasir Ris,1.570139812614164,1
707 PASIR RIS DR 10,Pasir Ris,1.5262122388688046,1
849 YISHUN RING RD,Khatib,0.2666070175258117,2
34 WHAMPOA WEST,Boon Keng,0.19308183452373975,8
314 SERANGOON AVE 2,Lorong Chuan,0.1661267185650852,5
868B TAMPINES AVE 8,Tampines,1.1699574889874698,2
852 TAMPINES ST 82,Tampines,0.7897185287849254,3
938 TAMPINES AVE 5,Tampines West,0.46463755675701335,5
427 JURONG WEST AVE 1,Lakeside,0.9449752976524038,2
27A JLN MEMBINA,Tiong Bahru,0.5499350797807085,4
143 TAMPINES ST 12,Tampines West,0.6541060775920903,5
672B EDGEFIELD PLAINS,Punggol,1.118537657374838,1
355A YISHUN RING RD,Yishun,1.143084701615085,2
649 ANG MO KIO AVE 5,Yio Chu Kang,0.4604109726779485,2
163 LOR 1 TOA PAYOH,Toa Payoh,0.3726538149868281,5
331 WOODLANDS AVE 1,Marsiling,0.6141909683501331,4
380 CLEMENTI AVE 5,Clementi,0.4523263860490096,2
230H TAMPINES ST 21,Tampines East,0.6080342659454949,5
334 JURONG EAST AVE 1,Chinese Garden,0.9303058804793107,2
154 SERANGOON NTH AVE 1,Kovan,1.7324738718625294,1
641A PUNGGOL DR,Punggol,1.7863072536366262,1
331 JURONG EAST AVE 1,Chinese Garden,0.9584678474345194,2
405 ANG MO KIO AVE 10,Ang Mo Kio,1.045206588943413,3
166A TECK WHYE CRES,Choa Chu Kang,0.9973307846826029,4
656 HOUGANG AVE 8,Hougang,1.2221883463278234,3
351C CANBERRA RD,Sembawang,0.24567013449732256,1
103 WOODLANDS ST 13,Woodlands,0.605523836958267,3
439 HOUGANG AVE 8,Buangkok,0.4861042424977935,3
415 PASIR RIS DR 6,Pasir Ris,0.7929581501709188,2
115 LENGKONG TIGA,Kembangan,0.32849287908952435,5
403 PANDAN GDNS,Jurong East,1.627494159216298,2
935 YISHUN CTRL 1,Yishun,0.5252533368216884,2
512 WOODLANDS DR 14,Woodlands,0.40863578917428706,3
780A WOODLANDS CRES,Woodlands,2.056145321850164,0
341 CLEMENTI AVE 5,Clementi,0.625280844956711,2
184 JELEBU RD,Bukit Panjang,0.15159938306962126,3
665B PUNGGOL DR,Punggol,1.3558127753209666,1
626 HOUGANG AVE 8,Kovan,1.1118525437887008,3
142 MARSILING RD,Marsiling,0.5900460849023,3
24 BEO CRES,Tiong Bahru,0.27464992250272324,7
551 HOUGANG ST 51,Buangkok,0.5772288401946335,3
27B JLN MEMBINA,Tiong Bahru,0.46536276180936703,4
543 BEDOK NTH ST 3,Bedok North,0.7926724709586811,5
115 BT MERAH CTRL,Redhill,0.6621079972098012,5
424D YISHUN AVE 11,Yishun,1.7496781846471978,2
667A PUNGGOL DR,Punggol,1.3228011944958022,1
863 YISHUN AVE 4,Khatib,0.6282498840136037,2
224 SIMEI ST 4,Upper Changi,0.44474604425664455,4
113A MCNAIR RD,Boon Keng,0.21953380873535638,10
770 CHOA CHU KANG ST 54,Yew Tee,0.42225270462123693,2
33 EUNOS CRES,Eunos,0.2354915031218346,7
85 CIRCUIT RD,Mattar,0.5410518236634378,10
62B STRATHMORE AVE,Queenstown,0.5668052697930205,4
495F TAMPINES ST 43,Tampines East,0.940028290158114,3
450A SENGKANG WEST WAY,Sengkang,2.4641141425999322,0
126 SIMEI ST 1,Simei,0.43332051207469585,6
894B WOODLANDS DR 50,Woodlands,0.3619300945494079,3
272C SENGKANG CTRL,Buangkok,0.15128761523717232,3
316 WOODLANDS ST 31,Marsiling,0.2730978384121862,4
104B ANG MO KIO ST 11,Ang Mo Kio,1.2494055820103092,2
162 JLN TECK WHYE,Bukit Panjang,0.5996441188254535,3
73A REDHILL RD,Redhill,0.19200598218498857,3
465 JURONG WEST ST 41,Lakeside,0.7015930672469316,2
620 BT BATOK CTRL,Bukit Batok,0.15024408983879695,4
618 HOUGANG AVE 8,Hougang,0.9566661691645455,3
941 TAMPINES AVE 5,Tampines West,0.5082556433401644,5
14 DOVER CL EAST,Buona Vista,0.532723827304595,6
785 YISHUN AVE 2,Khatib,0.4539381897945555,2
428 CLEMENTI AVE 3,Clementi,0.35266593801186435,2
43 BEDOK STH RD,Tanah Merah,0.8380851512789272,3
711 WOODLANDS DR 70,Woodlands,1.3191965605670608,2
82 LOR 4 TOA PAYOH,Toa Payoh,0.41735424004004384,6
943 JURONG WEST ST 91,Pioneer,1.0810603058203132,2
252 YISHUN RING RD,Yishun,0.8777914482476339,1
209C PUNGGOL PL,Punggol,0.6735430644714493,3
219 PASIR RIS ST 21,Pasir Ris,1.4427498152272042,2
97 WHAMPOA DR,Boon Keng,0.757770622785265,11
360 HOUGANG AVE 5,Hougang,0.40091775702433796,3
448A SENGKANG WEST WAY,Sengkang,2.5051842560557027,0
226 TAMPINES ST 23,Tampines East,0.18475902354188,4
403 YISHUN AVE 6,Yishun,1.5333503337997993,1
102 GANGSA RD,Bukit Panjang,0.6401927308615741,3
519 SERANGOON NTH AVE 4,Kovan,1.7557395629166026,2
151 TAMPINES ST 12,Tampines,0.34416372424488734,4
430 TAMPINES ST 41,Tampines East,0.6924269334911921,4
56 GEYLANG BAHRU,Geylang Bahru,0.42565314081743055,10
259 JURONG EAST ST 24,Chinese Garden,0.8341469671469156,3
749 WOODLANDS CIRCLE,Woodlands,1.2226423573856142,2
409 PASIR RIS DR 6,Pasir Ris,0.544526419258387,2
427 WOODLANDS ST 41,Marsiling,0.6126226736160602,4
63 SIMS PL,Aljunied,0.3581997718099168,10
337 ANG MO KIO AVE 1,Ang Mo Kio,0.7881695652035146,3
212 YISHUN ST 21,Yishun,0.3548668181925723,2
59 CHAI CHEE RD,Kembangan,0.8718639209071625,5
302C ANCHORVALE LINK,Buangkok,0.6655341831562274,3
136 JLN BT MERAH,Tiong Bahru,0.9164479154591627,5
430A YISHUN AVE 11,Yishun,1.7597509541248426,2
125 LOR 1 TOA PAYOH,Braddell,0.2883119802067366,5
171C EDGEDALE PLAINS,Punggol,1.6611286243998553,2
308 SERANGOON AVE 2,Lorong Chuan,0.31336206249293386,4
229 YISHUN ST 21,Yishun,0.6277538594649368,2
132 EDGEDALE PLAINS,Punggol,1.629774485445929,2
117 SERANGOON NTH AVE 1,Kovan,1.808493271124545,2
210 CHOA CHU KANG CTRL,Choa Chu Kang,0.5164645783697147,3
776 WOODLANDS CRES,Woodlands,1.926632953068924,2
1B CANTONMENT RD,Outram Park,0.35277284183738195,11
75 WHAMPOA DR,Boon Keng,0.6149205441911331,8
448B SENGKANG WEST WAY,Sengkang,2.4730492578345724,0
715 CLEMENTI WEST ST 2,Clementi,1.3554218070016164,1
168D PUNGGOL FIELD,Punggol,1.8104674612778004,1
118 BEDOK RESERVOIR RD,Kaki Bukit,0.4394947702776443,5
553 BEDOK NTH AVE 1,Bedok Reservoir,0.8122351525936534,5
116 BT MERAH CTRL,Redhill,0.6681848238496596,5
405 WOODLANDS ST 41,Marsiling,0.35474131070854886,4
286B TOH GUAN RD,Jurong East,0.6722228691903073,3
286A TOH GUAN RD,Jurong East,0.7098670705139895,3
106D PUNGGOL FIELD,Punggol,1.0041103460142142,2
153 GANGSA RD,Bukit Panjang,0.5051509478555536,3
655 YISHUN AVE 4,Yishun,0.9280451500178382,2
240 BT BATOK EAST AVE 5,Bukit Batok,0.5335007689382174,2
65 TELOK BLANGAH DR,Telok Blangah,0.36919308055382966,4
501 PASIR RIS ST 52,Pasir Ris,0.4469422139877085,1
119 HO CHING RD,Lakeside,1.082865237155513,3
160 YISHUN ST 11,Yishun,0.35796047002414016,2
68 BEDOK STH AVE 3,Tanah Merah,1.007815934800192,2
62 JLN MA'MOR,Boon Keng,0.9979604464600863,9
288A COMPASSVALE CRES,Sengkang,0.7889186622380162,3
485 SEGAR RD,Bukit Panjang,1.5099347195835355,1
126 YISHUN ST 11,Yishun,0.6922605148287335,2
322 JURONG EAST ST 31,Chinese Garden,0.7268150235918847,2
121 YUAN CHING RD,Lakeside,1.0145133689309853,2
473A FERNVALE ST,Sengkang,1.7259104864709063,1
11 HAIG RD,Paya Lebar,0.5399923180734258,9
34 CASSIA CRES,Mountbatten,0.4166512899786549,9
376C HOUGANG ST 32,Hougang,0.8218951585005586,2
823 WOODLANDS ST 82,Woodlands,0.5568302428530989,3
250 CHOA CHU KANG AVE 2,Choa Chu Kang,0.685412038913513,2
305D ANCHORVALE LINK,Buangkok,0.9483139822583078,2
18C HOLLAND DR,Buona Vista,0.37950184881187243,6
876 YISHUN ST 81,Khatib,0.40912776922559624,2
60 NEW UPP CHANGI RD,Tanah Merah,0.7895554481735931,3
858 TAMPINES AVE 5,Tampines,0.637977341141347,2
234 LOR 8 TOA PAYOH,Braddell,1.2228431713914238,6
292 BISHAN ST 22,Bishan,0.6304471986157523,4
365 TAMPINES ST 34,Tampines East,0.5929637492739399,4
239 CHOA CHU KANG CTRL,Choa Chu Kang,0.7516124366783818,3
513 CHOA CHU KANG ST 51,Choa Chu Kang,0.5219040740515257,2
158B RIVERVALE CRES,Sengkang,1.2978846011100758,3
604 ANG MO KIO AVE 5,Yio Chu Kang,1.0175048900067836,2
780C WOODLANDS CRES,Sembawang,2.082496635464391,0
131 BEDOK RESERVOIR RD,Kaki Bukit,0.36596804691059426,5
468C ADMIRALTY DR,Sembawang,0.5911840100302431,1
272D SENGKANG CTRL,Buangkok,0.10672029029264078,3
17 HOLLAND DR,Dover,0.5164072500074189,5
106 WOODLANDS ST 13,Woodlands,0.46597785701503097,3
707 HOUGANG AVE 2,Hougang,0.7022120852120576,3
205 YISHUN ST 21,Yishun,0.20906645067022217,2
460 ANG MO KIO AVE 10,Ang Mo Kio,1.136624611634755,2
77A REDHILL RD,Redhill,0.15798478790981424,3
163 TAMPINES ST 12,Tampines,0.7137387946451011,5
276 CHOA CHU KANG AVE 2,Choa Chu Kang,0.64668326179418,1
612 ANG MO KIO AVE 4,Yio Chu Kang,0.7710660786866026,2
504 HOUGANG AVE 8,Hougang,0.5371164184600233,3
306 HOUGANG AVE 5,Hougang,0.5703633580756787,3
327 YISHUN RING RD,Yishun,0.8194426667350297,2
469B ADMIRALTY DR,Sembawang,0.7529963141984438,1
466A SEMBAWANG DR,Sembawang,0.9842926003834751,1
443D FAJAR RD,Bukit Panjang,0.9458189655420309,3
768 PASIR RIS ST 71,Pasir Ris,1.5566187844844037,1
278C COMPASSVALE BOW,Buangkok,0.2630816209223003,3
418 TAMPINES ST 41,Tampines,0.6112404023458811,5
561 HOUGANG ST 51,Buangkok,0.5455307306672538,3
462 ANG MO KIO AVE 10,Ang Mo Kio,0.9990573054778262,2
69 BEDOK STH AVE 3,Tanah Merah,0.9353221960231398,2
429 ANG MO KIO AVE 3,Ang Mo Kio,0.4389818110981462,2
424A YISHUN AVE 11,Yishun,1.6129781955882103,2
32 JLN BAHAGIA,Boon Keng,0.7765491279644524,7
285A TOH GUAN RD,Jurong East,0.733063566796839,3
113 BT BATOK WEST AVE 6,Bukit Batok,0.4928568553518377,4
36 JLN RUMAH TINGGI,Queenstown,0.7731625706703631,5
467A ADMIRALTY DR,Sembawang,0.7528154617299582,1
446B JLN KAYU,Buangkok,2.430533742283488,0
234 CHOA CHU KANG CTRL,Choa Chu Kang,0.7160800285600971,3
849 TAMPINES ST 83,Tampines West,0.857791863490784,3
20 BALAM RD,MacPherson,0.5221818938092999,7
690A WOODLANDS DR 75,Sembawang,1.4345869564298626,1
332 TAMPINES ST 32,Tampines East,0.676669770419088,4
1 BEACH RD,Esplanade,0.1581901484084944,21
713 PASIR RIS ST 72,Pasir Ris,1.6396556137743403,1
527 JELAPANG RD,Bukit Panjang,0.9192692482428252,2
111 YISHUN RING RD,Yishun,0.8156405924404826,2
103 BISHAN ST 12,Braddell,0.5651722426850002,6
24 NEW UPP CHANGI RD,Bedok,0.35596912744421294,3
803B KEAT HONG CL,Choa Chu Kang,1.2867576919439854,2
449 JURONG WEST ST 42,Lakeside,0.9316295085911582,2
852 HOUGANG CTRL,Hougang,0.23264904876476383,3
503 BT BATOK ST 52,Bukit Batok,0.5263878375282856,2
173 WOODLANDS ST 13,Marsiling,0.4092767903232174,4
352 HOUGANG AVE 7,Hougang,0.7348307796332619,2
627 HOUGANG AVE 8,Kovan,1.0612105179760059,3
157 PASIR RIS ST 13,Tampines East,1.192801272123847,2
551 BEDOK NTH AVE 1,Bedok Reservoir,0.8244515698128968,5
292A COMPASSVALE ST,Sengkang,0.6191938146791537,3
317 ANG MO KIO ST 31,Ang Mo Kio,0.564758429592151,3
325 HOUGANG AVE 7,Hougang,0.8228902570308986,3
3A GEYLANG SERAI,Eunos,0.5108390082819475,7
295 TAMPINES ST 22,Tampines East,0.6136742442051001,6
345 CHOA CHU KANG LOOP,Choa Chu Kang,0.29319219877832414,2
123 PASIR RIS ST 11,Pasir Ris,0.9345359548540635,3
303 WOODLANDS ST 31,Marsiling,0.17344824474856113,4
486C TAMPINES AVE 9,Tampines East,0.34811122014355006,5
19 JOO SENG RD,Tai Seng,0.7604797466839502,8
355 CLEMENTI AVE 2,Clementi,0.4729421840600273,2
343 WOODLANDS AVE 1,Marsiling,0.7301143387500093,3
561 PASIR RIS ST 51,Pasir Ris,0.7084315089156433,3
642B PUNGGOL DR,Punggol,1.7239589350065456,1
65 NEW UPP CHANGI RD,Tanah Merah,0.8012657851203323,3
681A WOODLANDS DR 62,Woodlands,1.9558068758331695,2
519 WOODLANDS DR 14,Woodlands,0.6727143619556535,3
11 CHAI CHEE RD,Bedok,0.6717741561160895,5
3 GHIM MOH RD,Buona Vista,0.6087478294246295,5
340B SEMBAWANG CL,Sembawang,0.29438585112883975,1
424 CANBERRA RD,Sembawang,0.5402990075592157,1
513 PASIR RIS ST 52,Pasir Ris,0.6775097264558231,1
441C FERNVALE RD,Buangkok,2.303712545013879,0
557 ANG MO KIO AVE 10,Ang Mo Kio,0.9238981176044866,2
145 BT BATOK ST 11,Bukit Batok,0.6609959587437816,4
332B ANCHORVALE LINK,Sengkang,0.5861126964394247,3
533 ANG MO KIO AVE 5,Ang Mo Kio,0.5952619935723789,2
289C BT BATOK ST 25,Bukit Batok,1.3002225274194956,3
305C ANCHORVALE LINK,Sengkang,0.8913570316507996,2
286 YISHUN AVE 6,Yishun,1.2185830383780418,1
340 BT BATOK ST 34,Bukit Gombak,0.5220736817846269,4
413 EUNOS RD 5,Eunos,0.4781609156737633,8
157 TAMPINES ST 12,Tampines,0.4191988712518053,4
217C COMPASSVALE DR,Sengkang,0.25154127529973463,3
463 TAMPINES ST 44,Tampines East,0.33734892136148276,4
948 JURONG WEST ST 91,Pioneer,1.0374685333882896,2
412 WOODLANDS ST 41,Marsiling,0.5126001006163353,4
202 TOA PAYOH NTH,Braddell,0.2976256746781622,5
911 HOUGANG ST 91,Buangkok,1.1474252144743775,3
660 HOUGANG AVE 8,Hougang,1.104051869795898,3
624 SENJA RD,Bukit Panjang,0.8765890562045467,3
979 JURONG WEST ST 93,Pioneer,0.3991624672632497,2
119 BEDOK RESERVOIR RD,Kaki Bukit,0.4453260965931251,5
47 MARINE CRES,Kembangan,1.691954467777573,2
727 JURONG WEST AVE 5,Pioneer,0.9002387310503808,2
18 TELOK BLANGAH CRES,Tiong Bahru,1.0750839553471396,5
613 HOUGANG AVE 8,Hougang,0.8875492824838144,3
616 YISHUN RING RD,Khatib,0.32567935489163313,2
494D TAMPINES ST 43,Tampines East,0.8585501351077511,3
590C MONTREAL LINK,Sembawang,0.7466163820387074,1
60 TEBAN GDNS RD,Jurong East,1.2250073194870714,1
530 HOUGANG AVE 6,Hougang,0.4951465879473531,4
487A TAMPINES AVE 9,Tampines East,0.44341371150059206,5
860 WOODLANDS ST 83,Woodlands,0.8900232373379859,2
142 JLN BT MERAH,Tiong Bahru,1.0627093595254329,5
83 WHAMPOA DR,Boon Keng,0.6424753756507681,8
121 HOUGANG AVE 1,Kovan,0.730905026722747,4
312 WOODLANDS ST 31,Marsiling,0.2676843156111945,4
232 HOUGANG AVE 1,Kovan,0.41664067723349546,4
103 DEPOT RD,Telok Blangah,1.0974845658495311,6
315A ANCHORVALE RD,Sengkang,0.7190992752515215,2
283 BT BATOK EAST AVE 3,Bukit Batok,0.8870504149284719,2
816 JURONG WEST ST 81,Pioneer,0.8575370792933227,2
689C WOODLANDS DR 75,Sembawang,1.3821077756329885,1
306B ANCHORVALE LINK,Sengkang,0.795191608195508,2
557 WOODLANDS DR 53,Woodlands,1.2452381497375362,2
640 PASIR RIS DR 1,Pasir Ris,1.031201516400439,1
836 HOUGANG CTRL,Hougang,0.24276710707097995,3
271A SENGKANG CTRL,Buangkok,0.3586957572656512,3
120 SIMEI ST 1,Simei,0.167391050748039,6
58 STIRLING RD,Queenstown,0.2106406018671231,5
339 WOODLANDS AVE 1,Marsiling,0.847412377884023,3
757 WOODLANDS AVE 4,Woodlands,1.3681969620629921,2
423 CLEMENTI AVE 1,Clementi,0.7907240817250092,2
13 EUNOS CRES,Eunos,0.32542180343033095,6
636C SENJA RD,Bukit Panjang,1.071870176336782,3
553 HOUGANG ST 51,Buangkok,0.5399563058896945,3
838 TAMPINES ST 82,Tampines West,0.6642300696206838,3
573 ANG MO KIO AVE 3,Ang Mo Kio,0.5856152690630716,2
617C PUNGGOL DR,Punggol,1.1788014697801315,1
51 LOR 6 TOA PAYOH,Braddell,0.6752835936594669,6
936 TAMPINES AVE 5,Tampines West,0.3972344809045693,5
482 SEGAR RD,Bukit Panjang,1.6219835291909315,1
848 YISHUN ST 81,Khatib,0.28272055336172713,2
621 CHOA CHU KANG ST 62,Yew Tee,0.1981701433684719,2
184 PASIR RIS ST 11,Tampines East,1.1225905468366046,2
700B ANG MO KIO AVE 6,Ang Mo Kio,0.39847919892854805,2
716 YISHUN ST 71,Yishun,0.9299631206669556,2
803C KEAT HONG CL,Choa Chu Kang,1.330572349675961,2
268 PASIR RIS ST 21,Tampines East,1.3002713177646725,2
192C RIVERVALE DR,Sengkang,0.893584546749723,3
279 YISHUN ST 22,Yishun,0.9973361862743381,1
268C PUNGGOL FIELD,Punggol,0.5281373056866424,2
142 PETIR RD,Bukit Panjang,0.644775806531211,3
312A CLEMENTI AVE 4,Clementi,0.47119094635280595,2
617 JURONG WEST ST 65,Pioneer,0.47941834625951113,2
657A JURONG WEST ST 65,Pioneer,0.40357140945892594,2
102 ALJUNIED CRES,Aljunied,0.4442262735322378,10
290 CHOA CHU KANG AVE 3,Choa Chu Kang,0.8455043782984286,1
576 ANG MO KIO AVE 10,Ang Mo Kio,0.6046318085305871,2
57 MARINE TER,Kembangan,1.6205902231974834,1
96A HENDERSON RD,Tiong Bahru,0.5795378009827304,3
